season;race_num;race_name;race_date;driver;car;team;team_group;rank;grid;laps;retired;ptsl
5;2;2019 Marrakesh;12/01/2019;Jean-Éric Vergne;25;Techeetah-Citroën;TECHEETAH;5;2;31;0;10,0,0
5;2;2019 Marrakesh;12/01/2019;Andre Lotterer;36;Techeetah-Citroën;TECHEETAH;6;20;31;0;8,0,0
5;2;2019 Marrakesh;12/01/2019;Lucas di Grassi;11;Audi;AUDI;7;11;31;0;6,0,1
5;2;2019 Marrakesh;12/01/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;8;2;31;0;4,0,0
5;2;2019 Marrakesh;12/01/2019;Mitch Evans;20;Jaguar;JAGUAR;9;6;31;0;2,0,0
5;2;2019 Marrakesh;12/01/2019;Daniel Abt;66;Audi;AUDI;10;16;31;0;1,0,0
5;2;2019 Marrakesh;12/01/2019;Jose María López;7;Dragon-Penske;DRAGON;11;13;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;12;21;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;Edoardo Mortara;48;Venturi;VENTURI;13;17;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;Nelson Piquet Jr.;3;Jaguar;JAGUAR;14;9;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;15;12;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;16;14;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;17;18;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;Felipe Massa;19;Venturi;VENTURI;18;15;31;0;0,0,0
5;2;2019 Marrakesh;12/01/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;99;6;31;1;0,0,0
5;2;2019 Marrakesh;12/01/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;99;19;31;1;0,0,0
5;2;2019 Marrakesh;12/01/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;99;7;31;1;0,0,0
5;2;2019 Marrakesh;12/01/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;99;22;31;1;0,0,0
5;3;2019 Santiago;26/01/2019;Sam Bird;2;Virgin-Audi;VIRGIN;1;4;36;0;25,0,0
5;3;2019 Santiago;26/01/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;2;2;36;0;18,0,0
5;3;2019 Santiago;26/01/2019;Daniel Abt;66;Audi;AUDI;3;3;36;0;15,0,1
5;3;2019 Santiago;26/01/2019;Edoardo Mortara;48;Venturi;VENTURI;4;6;36;0;12,0,0
5;3;2019 Santiago;26/01/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;5;15;36;0;10,0,0
5;3;2019 Santiago;26/01/2019;Mitch Evans;20;Jaguar;JAGUAR;6;11;36;0;8,0,0
5;3;2019 Santiago;26/01/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;7;8;36;0;6,0,0
5;3;2019 Santiago;26/01/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;8;18;36;0;4,0,0
5;3;2019 Santiago;26/01/2019;Jose María López;7;Dragon-Penske;DRAGON;9;10;36;0;2,0,0
5;3;2019 Santiago;26/01/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;10;20;36;0;1,0,0
5;3;2019 Santiago;26/01/2019;Nelson Piquet Jr.;3;Jaguar;JAGUAR;11;19;36;0;0,0,0
5;3;2019 Santiago;26/01/2019;Lucas di Grassi;11;Audi;AUDI;12;22;36;0;0,0,0
5;3;2019 Santiago;26/01/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;13;14;36;0;0,0,0
5;3;2019 Santiago;26/01/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;14;16;36;0;0,0,0
5;3;2019 Santiago;26/01/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;99;17;36;1;0,0,0
5;3;2019 Santiago;26/01/2019;Felipe Massa;19;Venturi;VENTURI;99;9;36;1;0,0,0
5;3;2019 Santiago;26/01/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;99;12;36;1;0,0,0
5;3;2019 Santiago;26/01/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;99;7;36;1;0,0,0
5;3;2019 Santiago;26/01/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;99;13;36;1;0,0,0
5;3;2019 Santiago;26/01/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;99;1;36;1;0,3,0
5;3;2019 Santiago;26/01/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;99;5;36;1;0,0,0
5;3;2019 Santiago;26/01/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;99;21;36;1;0,0,0
5;4;2019 Mexico City;16/02/2019;Lucas di Grassi;11;Audi;AUDI;1;2;45;0;25,0,0
5;4;2019 Mexico City;16/02/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;2;5;45;0;18,0,0
5;4;2019 Mexico City;16/02/2019;Edoardo Mortara;48;Venturi;VENTURI;3;9;45;0;15,0,0
5;4;2019 Mexico City;16/02/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;4;18;45;0;12,0,0
5;4;2019 Mexico City;16/02/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;5;12;45;0;10,0,0
5;4;2019 Mexico City;16/02/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;6;1;45;0;8,3,1
5;4;2019 Mexico City;16/02/2019;Mitch Evans;20;Jaguar;JAGUAR;7;17;45;0;6,0,0
5;4;2019 Mexico City;16/02/2019;Felipe Massa;19;Venturi;VENTURI;8;3;45;0;4,0,0
5;4;2019 Mexico City;16/02/2019;Sam Bird;2;Virgin-Audi;VIRGIN;9;22;45;0;2,0,0
5;4;2019 Mexico City;16/02/2019;Daniel Abt;66;Audi;AUDI;10;21;45;0;1,0,0
5;4;2019 Mexico City;16/02/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;11;20;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;12;10;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;13;8;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;14;7;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;15;13;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;16;16;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Jose María López;7;Dragon-Penske;DRAGON;17;15;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;18;19;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Felipe Nasr;6;Dragon-Penske;DRAGON;19;14;45;0;0,0,0
5;4;2019 Mexico City;16/02/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;99;4;45;1;0,0,0
5;4;2019 Mexico City;16/02/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;99;6;45;1;0,0,0
5;4;2019 Mexico City;16/02/2019;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;11;45;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Edoardo Mortara;48;Venturi;VENTURI;1;6;36;0;25,0,0
5;5;2019 Hong Kong;10/03/2019;Lucas di Grassi;11;Audi;AUDI;2;5;36;0;18,0,0
5;5;2019 Hong Kong;10/03/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;3;10;36;0;15,0,0
5;5;2019 Hong Kong;10/03/2019;Daniel Abt;66;Audi;AUDI;4;12;36;0;12,0,0
5;5;2019 Hong Kong;10/03/2019;Felipe Massa;19;Venturi;VENTURI;5;9;36;0;10,0,0
5;5;2019 Hong Kong;10/03/2019;Sam Bird;2;Virgin-Audi;VIRGIN;6;7;36;0;8,0,1
5;5;2019 Hong Kong;10/03/2019;Mitch Evans;20;Jaguar;JAGUAR;7;17;36;0;6,0,0
5;5;2019 Hong Kong;10/03/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;8;4;36;0;4,0,0
5;5;2019 Hong Kong;10/03/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;9;19;36;0;2,0,0
5;5;2019 Hong Kong;10/03/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;10;20;36;0;1,0,0
5;5;2019 Hong Kong;10/03/2019;Jose María López;7;Dragon-Penske;DRAGON;11;14;36;0;0,0,0
5;5;2019 Hong Kong;10/03/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;12;11;36;0;0,0,0
5;5;2019 Hong Kong;10/03/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;13;18;36;0;0,0,0
5;5;2019 Hong Kong;10/03/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;14;3;36;0;0,0,0
5;5;2019 Hong Kong;10/03/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;99;13;36;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Felipe Nasr;6;Dragon-Penske;DRAGON;99;16;36;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;99;22;36;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;15;36;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;99;2;36;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;99;21;36;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;99;8;36;1;0,0,0
5;5;2019 Hong Kong;10/03/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;99;1;36;1;0,3,0
5;6;2019 Sanya;23/03/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;1;2;36;0;25,0,1
5;6;2019 Sanya;23/03/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;2;1;36;0;18,3,0
5;6;2019 Sanya;23/03/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;3;3;36;0;15,0,0
5;6;2019 Sanya;23/03/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;4;7;36;0;12,0,0
5;6;2019 Sanya;23/03/2019;Daniel Abt;66;Audi;AUDI;5;4;36;0;10,0,0
5;6;2019 Sanya;23/03/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;6;8;36;0;8,0,0
5;6;2019 Sanya;23/03/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;7;9;36;0;6,0,0
5;6;2019 Sanya;23/03/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;8;26;36;0;4,0,0
5;6;2019 Sanya;23/03/2019;Mitch Evans;20;Jaguar;JAGUAR;9;20;36;0;2,0,0
5;6;2019 Sanya;23/03/2019;Felipe Massa;19;Venturi;VENTURI;10;15;36;0;1,0,0
5;6;2019 Sanya;23/03/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;11;19;36;0;0,0,0
5;6;2019 Sanya;23/03/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;12;17;36;0;0,0,0
5;6;2019 Sanya;23/03/2019;Edoardo Mortara;48;Venturi;VENTURI;13;11;36;0;0,0,0
5;6;2019 Sanya;23/03/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;99;12;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Lucas di Grassi;11;Audi;AUDI;99;10;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;99;5;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Felipe Nasr;6;Dragon-Penske;DRAGON;99;18;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;99;26;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Jose María López;7;Dragon-Penske;DRAGON;99;14;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Nelson Piquet Jr.;3;Jaguar;JAGUAR;99;22;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Sam Bird;2;Virgin-Audi;VIRGIN;99;16;36;1;0,0,0
5;6;2019 Sanya;23/03/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;99;13;36;1;0,0,0
5;7;2019 Rome;13/04/2019;Mitch Evans;20;Jaguar;JAGUAR;1;2;29;0;25,0,0
5;7;2019 Rome;13/04/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;2;1;29;0;18,3,0
5;7;2019 Rome;13/04/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;3;4;29;0;15,0,0
5;7;2019 Rome;13/04/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;4;8;29;0;12,0,0
5;7;2019 Rome;13/04/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;5;6;29;0;10,0,1
5;7;2019 Rome;13/04/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;6;10;29;0;8,0,0
5;7;2019 Rome;13/04/2019;Lucas di Grassi;11;Audi;AUDI;7;13;29;0;6,0,0
5;7;2019 Rome;13/04/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;8;19;29;0;4,0,0
5;7;2019 Rome;13/04/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;9;11;29;0;2,0,0
5;7;2019 Rome;13/04/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;10;14;29;0;1,0,0
5;7;2019 Rome;13/04/2019;Sam Bird;2;Virgin-Audi;VIRGIN;11;12;29;0;0,0,0
5;7;2019 Rome;13/04/2019;Alex Lynn;3;Jaguar;JAGUAR;12;21;29;0;0,0,0
5;7;2019 Rome;13/04/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;13;18;29;0;0,0,0
5;7;2019 Rome;13/04/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;14;16;29;0;0,0,0
5;7;2019 Rome;13/04/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;15;20;29;0;0,0,0
5;7;2019 Rome;13/04/2019;Jose María López;7;Dragon-Penske;DRAGON;16;3;29;0;0,0,0
5;7;2019 Rome;13/04/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;17;22;29;0;0,0,0
5;7;2019 Rome;13/04/2019;Daniel Abt;66;Audi;AUDI;99;17;29;1;0,0,0
5;7;2019 Rome;13/04/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;99;5;29;1;0,0,0
5;7;2019 Rome;13/04/2019;Edoardo Mortara;48;Venturi;VENTURI;99;7;29;1;0,0,0
5;7;2019 Rome;13/04/2019;Felipe Massa;19;Venturi;VENTURI;99;9;29;1;0,0,0
5;7;2019 Rome;13/04/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;99;15;29;1;0,0,0
5;8;2019 Paris;27/04/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;1;3;32;0;25,0,1
5;8;2019 Paris;27/04/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;2;6;32;0;18,0,0
5;8;2019 Paris;27/04/2019;Daniel Abt;66;Audi;AUDI;3;7;32;0;15,0,0
5;8;2019 Paris;27/04/2019;Lucas di Grassi;11;Audi;AUDI;4;8;32;0;12,0,0
5;8;2019 Paris;27/04/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;5;5;32;0;10,0,0
5;8;2019 Paris;27/04/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;6;12;32;0;8,0,0
5;8;2019 Paris;27/04/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;7;14;32;0;6,0,0
5;8;2019 Paris;27/04/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;8;17;32;0;4,0,0
5;8;2019 Paris;27/04/2019;Felipe Massa;19;Venturi;VENTURI;9;4;32;0;2,0,0
5;8;2019 Paris;27/04/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;10;22;32;0;1,0,0
5;8;2019 Paris;27/04/2019;Sam Bird;2;Virgin-Audi;VIRGIN;11;13;32;0;0,0,0
5;8;2019 Paris;27/04/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;12;1;32;0;0,3,0
5;8;2019 Paris;27/04/2019;Jose María López;7;Dragon-Penske;DRAGON;13;20;32;0;0,0,0
5;8;2019 Paris;27/04/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;14;11;32;0;0,0,0
5;8;2019 Paris;27/04/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;15;2;32;0;0,0,0
5;8;2019 Paris;27/04/2019;Mitch Evans;20;Jaguar;JAGUAR;16;18;32;0;0,0,0
5;8;2019 Paris;27/04/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;99;21;32;1;0,0,0
5;8;2019 Paris;27/04/2019;Alex Lynn;3;Jaguar;JAGUAR;99;15;32;1;0,0,0
5;8;2019 Paris;27/04/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;99;16;32;1;0,0,0
5;8;2019 Paris;27/04/2019;Edoardo Mortara;48;Venturi;VENTURI;99;10;32;1;0,0,0
5;8;2019 Paris;27/04/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;99;19;32;1;0,0,0
5;8;2019 Paris;27/04/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;99;9;32;1;0,0,0
5;9;2019 Monaco;11/05/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;1;1;51;0;25,0,0
5;9;2019 Monaco;11/05/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;2;3;51;0;18,3,0
5;9;2019 Monaco;11/05/2019;Felipe Massa;19;Venturi;VENTURI;3;4;51;0;15,0,0
5;9;2019 Monaco;11/05/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;4;2;51;0;12,0,1
5;9;2019 Monaco;11/05/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;5;5;51;0;10,0,0
5;9;2019 Monaco;11/05/2019;Mitch Evans;20;Jaguar;JAGUAR;6;12;51;0;8,0,0
5;9;2019 Monaco;11/05/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;7;20;51;0;6,0,0
5;9;2019 Monaco;11/05/2019;Alex Lynn;3;Jaguar;JAGUAR;8;7;51;0;4,0,0
5;9;2019 Monaco;11/05/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;9;10;51;0;2,0,0
5;9;2019 Monaco;11/05/2019;Jose María López;7;Dragon-Penske;DRAGON;10;9;51;0;1,0,0
5;9;2019 Monaco;11/05/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;11;19;51;0;0,0,0
5;9;2019 Monaco;11/05/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;12;17;51;0;0,0,0
5;9;2019 Monaco;11/05/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;13;6;51;0;0,0,0
5;9;2019 Monaco;11/05/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;14;18;51;0;0,0,0
5;9;2019 Monaco;11/05/2019;Daniel Abt;66;Audi;AUDI;15;16;51;0;0,0,0
5;9;2019 Monaco;11/05/2019;Sam Bird;2;Virgin-Audi;VIRGIN;99;14;51;1;0,0,0
5;9;2019 Monaco;11/05/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;99;11;51;1;0,0,0
5;9;2019 Monaco;11/05/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;99;8;51;1;0,0,0
5;9;2019 Monaco;11/05/2019;Edoardo Mortara;48;Venturi;VENTURI;99;21;51;1;0,0,0
5;9;2019 Monaco;11/05/2019;Lucas di Grassi;11;Audi;AUDI;99;13;51;1;0,0,0
5;9;2019 Monaco;11/05/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;99;22;51;1;0,0,0
5;9;2019 Monaco;11/05/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;99;15;51;1;0,0,0
5;10;2019 Berlin;25/05/2019;Lucas di Grassi;11;Audi;AUDI;1;3;37;0;25,0,1
5;10;2019 Berlin;25/05/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;2;1;37;0;18,3,0
5;10;2019 Berlin;25/05/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;3;8;37;0;15,0,0
5;10;2019 Berlin;25/05/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;4;7;37;0;12,0,0
5;10;2019 Berlin;25/05/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;5;2;37;0;10,0,0
5;10;2019 Berlin;25/05/2019;Daniel Abt;66;Audi;AUDI;6;6;37;0;8,0,0
5;10;2019 Berlin;25/05/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;7;11;37;0;6,0,0
5;10;2019 Berlin;25/05/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;8;12;37;0;4,0,0
5;10;2019 Berlin;25/05/2019;Sam Bird;2;Virgin-Audi;VIRGIN;9;13;37;0;2,0,0
5;10;2019 Berlin;25/05/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;10;10;37;0;1,0,0
5;10;2019 Berlin;25/05/2019;Edoardo Mortara;48;Venturi;VENTURI;11;16;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Mitch Evans;20;Jaguar;JAGUAR;12;18;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;13;22;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;14;15;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Felipe Massa;19;Venturi;VENTURI;15;19;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;16;4;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;17;9;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;18;14;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;19;17;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Jose María López;7;Dragon-Penske;DRAGON;20;20;37;0;0,0,0
5;10;2019 Berlin;25/05/2019;Alex Lynn;3;Jaguar;JAGUAR;99;5;37;1;0,0,0
5;10;2019 Berlin;25/05/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;99;21;37;1;0,0,0
5;11;2019 Swiss;22/06/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;1;1;31;0;25,3,0
5;11;2019 Swiss;22/06/2019;Mitch Evans;20;Jaguar;JAGUAR;2;2;31;0;18,0,0
5;11;2019 Swiss;22/06/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;3;3;31;0;15,0,0
5;11;2019 Swiss;22/06/2019;Sam Bird;2;Virgin-Audi;VIRGIN;4;6;31;0;12,0,1
5;11;2019 Swiss;22/06/2019;Maximilian Günther;6;Dragon-Penske;DRAGON;5;5;31;0;10,0,0
5;11;2019 Swiss;22/06/2019;Daniel Abt;66;Audi;AUDI;6;7;31;0;8,0,0
5;11;2019 Swiss;22/06/2019;Alex Lynn;3;Jaguar;JAGUAR;7;10;31;0;6,0,0
5;11;2019 Swiss;22/06/2019;Felipe Massa;19;Venturi;VENTURI;8;12;31;0;4,0,0
5;11;2019 Swiss;22/06/2019;Lucas di Grassi;11;Audi;AUDI;9;19;31;0;2,0,0
5;11;2019 Swiss;22/06/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;10;15;31;0;1,0,0
5;11;2019 Swiss;22/06/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;11;17;31;0;0,0,0
5;11;2019 Swiss;22/06/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;12;20;31;0;0,0,0
5;11;2019 Swiss;22/06/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;13;11;31;0;0,0,0
5;11;2019 Swiss;22/06/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;14;8;31;0;0,0,0
5;11;2019 Swiss;22/06/2019;Tom Dillmann;8;NIO;NIO_NEXTEV;15;21;31;0;0,0,0
5;11;2019 Swiss;22/06/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;16;22;31;0;0,0,0
5;11;2019 Swiss;22/06/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;17;16;31;0;0,0,0
5;11;2019 Swiss;22/06/2019;Edoardo Mortara;48;Venturi;VENTURI;99;18;31;1;0,0,0
5;11;2019 Swiss;22/06/2019;Jose María López;7;Dragon-Penske;DRAGON;99;14;31;1;0,0,0
5;11;2019 Swiss;22/06/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;99;13;31;1;0,0,0
5;11;2019 Swiss;22/06/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;99;4;31;1;0,0,0
5;11;2019 Swiss;22/06/2019;Robin Frijns;4;Virgin-Audi;VIRGIN;99;9;31;1;0,0,0
5;12;2019 New York City;13/07/2019;Sebastien Buemi;23;e.Dams-Nissan;NISSAN_RENAULT;1;1;36;0;25,3,0
5;12;2019 New York City;13/07/2019;Mitch Evans;20;Jaguar;JAGUAR;2;13;36;0;18,0,0
5;12;2019 New York City;13/07/2019;António Felix da Costa;28;Andretti-BMW;BMW_ANDRETTI;3;8;36;0;15,0,0
5;12;2019 New York City;13/07/2019;Alexander Sims;27;Andretti-BMW;BMW_ANDRETTI;4;5;36;0;12,0,0
5;12;2019 New York City;13/07/2019;Lucas di Grassi;11;Audi;AUDI;5;14;36;0;10,0,0
5;12;2019 New York City;13/07/2019;Daniel Abt;66;Audi;AUDI;6;4;36;0;8,0,1
5;12;2019 New York City;13/07/2019;Pascal Wehrlein;94;Mahindra;MAHINDRA;7;2;36;0;6,0,0
5;12;2019 New York City;13/07/2019;Sam Bird;2;Virgin-Audi;VIRGIN;8;6;36;0;4,0,0
5;12;2019 New York City;13/07/2019;Jerôme d'Ambrosio;64;Mahindra;MAHINDRA;9;22;36;0;2,0,0
5;12;2019 New York City;13/07/2019;Oliver Turvey;16;NIO;NIO_NEXTEV;10;17;36;0;1,0,0
5;12;2019 New York City;13/07/2019;Gary Paffett;17;HWA-Venturi;MERCEDES;11;15;36;0;0,0,0
5;12;2019 New York City;13/07/2019;Jose María López;7;Dragon-Penske;DRAGON;12;7;36;0;0,0,0
5;12;2019 New York City;13/07/2019;Stoffel Vandoorne;5;HWA-Venturi;MERCEDES;13;18;36;0;0,0,0
5;12;2019 New York City;13/07/2019;Oliver Rowland;22;e.Dams-Nissan;NISSAN_RENAULT;14;19;36;0;0,0,0
5;12;2019 New York City;13/07/2019;Jean-Éric Vergne;25;Techeetah-DS;TECHEETAH;15;10;36;0;0,0,0
5;12;2019 New York City;13/07/2019;Andre Lotterer;36;Techeetah-DS;TECHEETAH;16;16;36;0;0,0,0
